item_id,restaurant_id,item_name,global_item_id,cuisine,category,price,is_veg,is_bestseller,avg_weekly_orders
ITM00295,R0016,Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,379,False,False,37
ITM00296,R0016,Chef's Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,259,True,False,16
ITM00297,R0016,Signature Mango Lassi,MANGO_LASSI,Beverage,Beverage,199,True,False,27
ITM00298,R0017,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,259,True,False,34
ITM00299,R0017,Spicy Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,439,True,False,30
ITM00300,R0017,Spicy Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,359,False,True,317
ITM00301,R0017,Cold Coffee,COLD_COFFEE,Beverage,Beverage,389,True,False,16
ITM00302,R0017,Spicy Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,479,True,True,372
ITM00303,R0017,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,179,True,False,35
ITM00304,R0017,Special Naan,NAAN,Mughlai,Side,99,True,False,40
ITM00305,R0017,Special Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,299,True,False,22
ITM00306,R0017,Lassi,LASSI,Beverage,Beverage,229,True,False,31
ITM00307,R0017,Spring Rolls,SPRING_ROLLS,Chinese,Side,389,True,False,33
ITM00308,R0017,Signature Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,589,False,False,37
ITM00309,R0017,Signature Shrikhand,SHRIKHAND,Dessert,Dessert,239,True,False,27
ITM00310,R0017,Chef's Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,629,False,False,19
ITM00311,R0017,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,119,True,False,11
ITM00312,R0017,Chef's Brownie,BROWNIE,Dessert,Dessert,379,True,False,39
ITM00313,R0017,Chef's Hakka Noodles,HAKKA_NOODLES,Chinese,Main,319,True,True,422
ITM00314,R0017,Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,289,True,False,4
ITM00315,R0017,Classic Kulfi,KULFI,Dessert,Dessert,169,True,False,38
ITM00316,R0018,Chef's Idli,IDLI,South Indian,Main,89,True,False,5
ITM00317,R0018,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,59,True,False,17
ITM00318,R0018,Chef's Shrikhand,SHRIKHAND,Dessert,Dessert,169,True,True,365
ITM00319,R0018,Chef's Salan,SALAN,Biryani,Extension,69,True,False,18
ITM00320,R0018,Spicy Filter Coffee,FILTER_COFFEE,South Indian,Beverage,59,True,True,57
ITM00321,R0018,Classic Rasam,RASAM,South Indian,Extension,59,True,False,39
ITM00322,R0018,Classic Veg Biryani,VEG_BIRYANI,Biryani,Main,239,True,False,38
ITM00323,R0018,Signature Uttapam,UTTAPAM,South Indian,Main,199,True,False,29
ITM00324,R0018,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,89,True,False,12
ITM00325,R0018,Sambar,SAMBAR,South Indian,Extension,39,True,False,16
ITM00326,R0018,Special Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,389,False,False,12
ITM00327,R0018,Spicy Brownie,BROWNIE,Dessert,Dessert,179,True,False,22
ITM00328,R0018,Classic Dosa,DOSA,South Indian,Main,129,True,False,10
ITM00329,R0018,House Cold Coffee,COLD_COFFEE,Beverage,Beverage,179,True,False,32
ITM00330,R0018,Premium Mango Lassi,MANGO_LASSI,Beverage,Beverage,99,True,False,25
ITM00331,R0018,Classic Payasam,PAYASAM,South Indian,Dessert,119,True,False,29
ITM00332,R0018,Signature Medu Vada,MEDU_VADA,South Indian,Side,79,True,True,157
ITM00333,R0018,Chef's Lassi,LASSI,Beverage,Beverage,109,True,False,4
ITM00334,R0018,Special Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,129,True,False,8
ITM00335,R0018,Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,39,True,False,11
ITM00336,R0018,Kulfi,KULFI,Dessert,Dessert,119,True,False,26
ITM00337,R0018,Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,219,False,False,20
ITM00338,R0019,Special Mango Lassi,MANGO_LASSI,Beverage,Beverage,209,True,False,28
ITM00339,R0019,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,119,True,False,19
ITM00340,R0019,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,309,True,False,25
ITM00341,R0019,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,259,True,False,34
ITM00342,R0019,Signature Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,549,False,True,99
ITM00343,R0019,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,319,True,False,28
ITM00344,R0019,Chef's Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,359,False,False,22
ITM00345,R0019,Spicy Veg Biryani,VEG_BIRYANI,Biryani,Main,649,True,False,18
ITM00346,R0019,House Shrikhand,SHRIKHAND,Dessert,Dessert,349,True,True,180
ITM00347,R0019,Premium Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,589,False,False,30
ITM00348,R0019,Premium Salan,SALAN,Biryani,Extension,149,True,False,38
ITM00349,R0019,Signature Lassi,LASSI,Beverage,Beverage,149,True,False,34
ITM00350,R0019,Signature Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,549,False,False,12
ITM00351,R0019,Special Naan,NAAN,Mughlai,Side,129,True,True,330
ITM00352,R0019,Spicy Brownie,BROWNIE,Dessert,Dessert,319,True,False,1
ITM00353,R0019,House Kulfi,KULFI,Dessert,Dessert,219,True,False,1
ITM00354,R0020,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,129,True,False,2
ITM00355,R0020,Premium Extra Pav,EXTRA_PAV,Indian Street,Extension,49,True,True,79
ITM00356,R0020,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,89,True,False,39
ITM00357,R0020,Spicy Brownie,BROWNIE,Dessert,Dessert,219,True,False,8
ITM00358,R0020,Classic Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,169,True,False,39
ITM00359,R0020,Classic Kulfi,KULFI,Dessert,Dessert,159,True,False,25
ITM00360,R0020,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,169,True,True,106
ITM00361,R0020,Chef's Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,399,False,False,17
ITM00362,R0020,Spicy Spring Rolls,SPRING_ROLLS,Chinese,Side,199,True,True,289
ITM00363,R0020,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,149,True,False,30
ITM00364,R0020,Signature Pav Bhaji,PAV_BHAJI,Indian Street,Main,209,True,False,28
ITM00365,R0020,Classic Masala Pav,MASALA_PAV,Indian Street,Side,69,True,False,17
ITM00366,R0020,Chef's Hakka Noodles,HAKKA_NOODLES,Chinese,Main,419,True,False,5
ITM00367,R0020,House Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,239,True,False,4
ITM00368,R0020,Signature Lassi,LASSI,Beverage,Beverage,99,True,False,25
ITM00369,R0020,Chef's Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,329,True,False,4
ITM00370,R0020,Classic Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,209,True,False,17
ITM00371,R0020,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,119,True,False,29
ITM00372,R0020,Premium Vada Pav,VADA_PAV,Indian Street,Main,59,True,False,32
ITM00373,R0021,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,109,True,False,40
ITM00374,R0021,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,199,True,False,29
ITM00375,R0021,Special Naan,NAAN,Mughlai,Side,79,True,False,7
ITM00376,R0021,Spicy Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,179,False,True,87
ITM00377,R0021,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,179,True,False,37
ITM00378,R0021,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,49,True,False,29
ITM00379,R0021,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,119,True,True,304
ITM00380,R0021,Special Brownie,BROWNIE,Dessert,Dessert,89,True,False,1
ITM00381,R0021,House Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,229,False,True,390
ITM00382,R0021,Classic Lassi,LASSI,Beverage,Beverage,119,True,False,18
ITM00383,R0021,House Shrikhand,SHRIKHAND,Dessert,Dessert,139,True,False,22
ITM00384,R0021,Special Kulfi,KULFI,Dessert,Dessert,69,True,False,37
ITM00385,R0022,Hakka Noodles,HAKKA_NOODLES,Chinese,Main,409,True,True,246
ITM00386,R0022,Signature Salan,SALAN,Biryani,Extension,89,True,False,8
ITM00387,R0022,Chef's Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,529,False,False,22
ITM00388,R0022,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,109,True,False,26
ITM00389,R0022,Signature Kulfi,KULFI,Dessert,Dessert,129,True,False,6
ITM00390,R0022,Signature Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,439,False,False,35
ITM00391,R0022,Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,179,True,False,6
ITM00392,R0022,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,209,True,True,439
ITM00393,R0022,Classic Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,409,False,False,13
ITM00394,R0022,Special Brownie,BROWNIE,Dessert,Dessert,329,True,False,36
ITM00395,R0022,Premium Spring Rolls,SPRING_ROLLS,Chinese,Side,219,True,False,25
ITM00396,R0022,House Shrikhand,SHRIKHAND,Dessert,Dessert,199,True,False,20
ITM00397,R0022,Signature Lassi,LASSI,Beverage,Beverage,119,True,False,7
ITM00398,R0022,Spicy Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,269,True,False,32
ITM00399,R0022,Premium Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,299,True,False,29
ITM00400,R0022,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,249,True,False,9
ITM00401,R0022,Special Veg Biryani,VEG_BIRYANI,Biryani,Main,459,True,False,13
ITM00402,R0022,Premium Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,True,418
ITM00403,R0022,House Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,289,True,False,32
ITM00404,R0023,Special Shrikhand,SHRIKHAND,Dessert,Dessert,179,True,True,453
ITM00405,R0023,Spicy Tiramisu,TIRAMISU,Continental,Dessert,369,True,False,26
ITM00406,R0023,Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,509,True,False,14
ITM00407,R0023,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,169,True,False,35
ITM00408,R0023,Premium Caesar Salad,CAESAR_SALAD,Continental,Side,439,False,False,38
ITM00409,R0023,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,219,True,True,86
ITM00410,R0023,Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,529,True,False,10
ITM00411,R0023,Garlic Bread,GARLIC_BREAD,Continental,Side,179,True,False,2
ITM00412,R0023,Special Lassi,LASSI,Beverage,Beverage,119,True,False,40
ITM00413,R0023,Classic Kulfi,KULFI,Dessert,Dessert,189,True,False,16
ITM00414,R0023,Classic Brownie,BROWNIE,Dessert,Dessert,119,True,False,1
ITM00415,R0023,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,159,True,False,4
ITM00416,R0023,Mango Lassi,MANGO_LASSI,Beverage,Beverage,249,True,False,7
ITM00417,R0023,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,40
ITM00418,R0023,Spicy French Fries,FRENCH_FRIES,Continental,Side,279,True,True,477
ITM00419,R0024,Spicy Lassi,LASSI,Beverage,Beverage,129,True,False,21
ITM00420,R0024,Classic Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,519,True,False,37
ITM00421,R0024,Premium Kulfi,KULFI,Dessert,Dessert,109,True,False,21
ITM00422,R0024,Classic Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,199,True,False,3
ITM00423,R0024,Spicy French Fries,FRENCH_FRIES,Continental,Side,139,True,False,22
ITM00424,R0024,Chef's Garlic Bread,GARLIC_BREAD,Continental,Side,269,True,False,8
ITM00425,R0024,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,149,True,False,10
ITM00426,R0024,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,11
ITM00427,R0024,Classic Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,409,True,False,36
ITM00428,R0024,Premium Tiramisu,TIRAMISU,Continental,Dessert,219,True,False,29
ITM00429,R0024,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,59,True,True,347
ITM00430,R0024,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,229,True,False,9
ITM00431,R0024,House Brownie,BROWNIE,Dessert,Dessert,209,True,True,455
ITM00432,R0024,Classic Cold Coffee,COLD_COFFEE,Beverage,Beverage,319,True,True,448
ITM00433,R0024,Caesar Salad,CAESAR_SALAD,Continental,Side,419,False,False,2
ITM00434,R0024,Special Spring Rolls,SPRING_ROLLS,Chinese,Side,169,True,False,6
ITM00435,R0024,Classic Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,399,False,False,1
ITM00436,R0024,Chef's Shrikhand,SHRIKHAND,Dessert,Dessert,129,True,False,6
ITM00437,R0024,Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,369,True,False,27
ITM00438,R0024,Premium Hakka Noodles,HAKKA_NOODLES,Chinese,Main,449,True,False,9
ITM00439,R0024,Chef's Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,339,True,False,10
ITM00440,R0025,Signature Butter Naan,BUTTER_NAAN,North Indian,Side,49,True,False,20
ITM00441,R0025,Special Kheer,KHEER,North Indian,Dessert,129,True,False,27
ITM00442,R0025,Premium Kulfi,KULFI,Dessert,Dessert,119,True,True,335
ITM00443,R0025,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,119,True,False,13
ITM00444,R0025,Spicy Extra Pav,EXTRA_PAV,Indian Street,Extension,39,True,False,34
ITM00445,R0025,Signature Chole Bhature,CHOLE_BHATURE,North Indian,Main,139,True,True,366
ITM00446,R0025,Premium Raita,RAITA,North Indian,Extension,59,True,False,35
ITM00447,R0025,Premium Brownie,BROWNIE,Dessert,Dessert,199,True,False,30
ITM00448,R0025,Special Pav Bhaji,PAV_BHAJI,Indian Street,Main,129,True,False,18
ITM00449,R0025,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,199,True,False,13
ITM00450,R0025,Vada Pav,VADA_PAV,Indian Street,Main,49,True,False,10
ITM00451,R0025,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,39,True,False,32
ITM00452,R0025,Special Shrikhand,SHRIKHAND,Dessert,Dessert,89,True,False,11
ITM00453,R0025,Signature Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,369,True,False,4
ITM00454,R0025,Premium Boondi Raita,BOONDI_RAITA,North Indian,Side,79,True,False,19
ITM00455,R0025,Chef's Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,69,True,True,272
ITM00456,R0025,Masala Papad,MASALA_PAPAD,North Indian,Side,49,True,False,22
ITM00457,R0025,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,159,True,False,3
ITM00458,R0026,Signature Payasam,PAYASAM,South Indian,Dessert,189,True,False,29
ITM00459,R0026,Premium Mango Lassi,MANGO_LASSI,Beverage,Beverage,179,True,False,27
ITM00460,R0026,Signature Veg Biryani,VEG_BIRYANI,Biryani,Main,469,True,True,432
ITM00461,R0026,Spicy Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,179,True,True,167
ITM00462,R0026,Premium Salan,SALAN,Biryani,Extension,59,True,False,21
ITM00463,R0026,Premium Lassi,LASSI,Beverage,Beverage,119,True,False,7
ITM00464,R0026,Premium Kulfi,KULFI,Dessert,Dessert,109,True,False,27
ITM00465,R0026,Premium Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,409,False,True,242
ITM00466,R0026,Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,49,True,False,5
ITM00467,R0026,Uttapam,UTTAPAM,South Indian,Main,229,True,False,38
ITM00468,R0026,House Filter Coffee,FILTER_COFFEE,South Indian,Beverage,119,True,False,4
ITM00469,R0026,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,249,True,False,10
ITM00470,R0026,Medu Vada,MEDU_VADA,South Indian,Side,89,True,False,40
ITM00471,R0026,House Sambar,SAMBAR,South Indian,Extension,69,True,False,12
ITM00472,R0026,Classic Idli,IDLI,South Indian,Main,59,True,False,24
ITM00473,R0026,Premium Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,539,False,False,30
ITM00474,R0026,Chef's Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,23
ITM00475,R0026,Signature Brownie,BROWNIE,Dessert,Dessert,209,True,False,13
ITM00476,R0026,Special Dosa,DOSA,South Indian,Main,159,True,False,9
ITM00477,R0026,Special Cold Coffee,COLD_COFFEE,Beverage,Beverage,239,True,False,37
ITM00478,R0026,Classic Rasam,RASAM,South Indian,Extension,69,True,False,18
ITM00479,R0026,Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,179,True,False,8
ITM00480,R0027,Classic Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,99,True,False,40
ITM00481,R0027,Premium Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,379,False,False,37
ITM00482,R0027,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,119,True,False,6
ITM00483,R0027,Cold Coffee,COLD_COFFEE,Beverage,Beverage,199,True,False,34
ITM00484,R0027,Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,249,False,False,14
ITM00485,R0027,Mango Lassi,MANGO_LASSI,Beverage,Beverage,139,True,True,478
ITM00486,R0027,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,18
ITM00487,R0027,Premium Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,289,False,False,28
ITM00488,R0027,Signature Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,279,False,False,16
ITM00489,R0027,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,139,True,False,28
ITM00490,R0027,Classic Naan,NAAN,Mughlai,Side,69,True,False,38
ITM00491,R0027,Special Veg Biryani,VEG_BIRYANI,Biryani,Main,219,True,False,37
ITM00492,R0027,Special Kulfi,KULFI,Dessert,Dessert,129,True,True,263
ITM00493,R0027,Brownie,BROWNIE,Dessert,Dessert,149,True,False,3
ITM00494,R0027,Special Lassi,LASSI,Beverage,Beverage,69,True,True,425
ITM00495,R0027,House Salan,SALAN,Biryani,Extension,69,True,False,28
ITM00496,R0028,House Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,149,True,True,424
ITM00497,R0028,Classic Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,219,True,False,14
ITM00498,R0028,Chef's Kulfi,KULFI,Dessert,Dessert,99,True,False,23
ITM00499,R0028,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,109,True,False,16
ITM00500,R0028,Mango Lassi,MANGO_LASSI,Beverage,Beverage,129,True,False,2
ITM00501,R0028,Classic Brownie,BROWNIE,Dessert,Dessert,239,True,False,20
ITM00502,R0028,Special Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,30
ITM00503,R0028,Lassi,LASSI,Beverage,Beverage,69,True,False,30
ITM00504,R0028,House Hakka Noodles,HAKKA_NOODLES,Chinese,Main,159,True,False,9
ITM00505,R0028,Signature Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,289,True,False,12
ITM00506,R0028,Special Spring Rolls,SPRING_ROLLS,Chinese,Side,189,True,False,30
ITM00507,R0028,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,True,490
ITM00508,R0028,Signature Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,179,True,True,247
ITM00509,R0028,Special Cold Coffee,COLD_COFFEE,Beverage,Beverage,149,True,False,34
ITM00510,R0028,House Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,259,False,False,19
ITM00511,R0029,House Brownie,BROWNIE,Dessert,Dessert,209,True,False,8
ITM00512,R0029,Lassi,LASSI,Beverage,Beverage,79,True,True,237
ITM00513,R0029,Special Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,199,True,False,40
ITM00514,R0029,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,24
ITM00515,R0029,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,99,True,False,12
ITM00516,R0029,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,79,True,False,36
ITM00517,R0029,Signature Tiramisu,TIRAMISU,Continental,Dessert,199,True,False,9
ITM00518,R0029,Spicy French Fries,FRENCH_FRIES,Continental,Side,109,True,False,16
ITM00519,R0029,Premium Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,139,True,False,31
ITM00520,R0029,Signature Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,379,True,False,15
ITM00521,R0029,Chef's Garlic Bread,GARLIC_BREAD,Continental,Side,229,True,False,23
ITM00522,R0029,House Kulfi,KULFI,Dessert,Dessert,99,True,True,307
ITM00523,R0029,Special Naan,NAAN,Mughlai,Side,59,True,False,18
ITM00524,R0029,Signature Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,False,5
ITM00525,R0029,Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,249,False,False,23
ITM00526,R0029,Spicy Caesar Salad,CAESAR_SALAD,Continental,Side,189,False,False,32
ITM00527,R0029,Chef's Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,309,False,True,290
ITM00528,R0029,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,129,True,False,29
ITM00529,R0030,Chef's Raita,RAITA,North Indian,Extension,59,True,False,11
ITM00530,R0030,Classic Brownie,BROWNIE,Dessert,Dessert,199,True,False,8
ITM00531,R0030,Classic Shrikhand,SHRIKHAND,Dessert,Dessert,109,True,True,304
ITM00532,R0030,Premium Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,59,True,True,497
ITM00533,R0030,Special Cold Coffee,COLD_COFFEE,Beverage,Beverage,179,True,False,34
ITM00534,R0030,House Idli,IDLI,South Indian,Main,89,True,False,19
ITM00535,R0030,Classic Payasam,PAYASAM,South Indian,Dessert,109,True,False,35
ITM00536,R0030,Signature Rasam,RASAM,South Indian,Extension,49,True,False,31
ITM00537,R0030,Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,149,True,False,27
ITM00538,R0030,Special Sambar,SAMBAR,South Indian,Extension,49,True,True,427
ITM00539,R0030,Premium Butter Naan,BUTTER_NAAN,North Indian,Side,49,True,False,19
ITM00540,R0030,Special Mango Lassi,MANGO_LASSI,Beverage,Beverage,119,True,False,5
ITM00541,R0030,Signature Kheer,KHEER,North Indian,Dessert,79,True,False,15
ITM00542,R0030,Signature Masala Chaas,MASALA_CHAAS,Beverage,Beverage,39,True,False,27
ITM00543,R0030,Dosa,DOSA,South Indian,Main,139,True,False,21
ITM00544,R0030,Boondi Raita,BOONDI_RAITA,North Indian,Side,59,True,False,38
ITM00545,R0030,Chef's Filter Coffee,FILTER_COFFEE,South Indian,Beverage,79,True,False,30
ITM00546,R0030,Classic Chole Bhature,CHOLE_BHATURE,North Indian,Main,219,True,False,37
ITM00547,R0030,Classic Uttapam,UTTAPAM,South Indian,Main,149,True,False,20
ITM00548,R0030,Premium Masala Papad,MASALA_PAPAD,North Indian,Side,49,True,False,17
ITM00549,R0031,Classic Payasam,PAYASAM,South Indian,Dessert,179,True,False,40
ITM00550,R0031,Chef's Idli,IDLI,South Indian,Main,99,True,False,35
ITM00551,R0031,Classic Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,69,True,False,12
ITM00552,R0031,Classic Mango Lassi,MANGO_LASSI,Beverage,Beverage,289,True,False,10
ITM00553,R0031,Spicy Uttapam,UTTAPAM,South Indian,Main,399,True,False,16
ITM00554,R0031,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,349,True,True,71
ITM00555,R0031,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,119,True,False,37
ITM00556,R0031,Chef's Sambar,SAMBAR,South Indian,Extension,99,True,False,29
ITM00557,R0031,Classic Salan,SALAN,Biryani,Extension,129,True,False,24
ITM00558,R0031,Special Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,719,False,True,155
ITM00559,R0031,Signature Filter Coffee,FILTER_COFFEE,South Indian,Beverage,129,True,False,21
ITM00560,R0031,Signature Dosa,DOSA,South Indian,Main,309,True,False,10
ITM00561,R0031,Classic Veg Biryani,VEG_BIRYANI,Biryani,Main,549,True,False,29
ITM00562,R0031,Chef's Brownie,BROWNIE,Dessert,Dessert,379,True,False,35
ITM00563,R0031,Special Kulfi,KULFI,Dessert,Dessert,229,True,True,112
ITM00564,R0031,Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,339,True,False,26
ITM00565,R0031,Lassi,LASSI,Beverage,Beverage,199,True,False,10
ITM00566,R0031,Classic Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,629,False,False,21
ITM00567,R0031,Signature Rasam,RASAM,South Indian,Extension,149,True,False,1
ITM00568,R0031,Medu Vada,MEDU_VADA,South Indian,Side,139,True,False,19
