order_id,user_id,restaurant_id,city,order_timestamp,items_ordered,total_value,payment_mode,was_late,rating_given,discount_applied
ORD000231,U0158,R0241,Delhi,2023-02-11 15:31:00,"ITM04366,ITM04362,ITM04365",527,Card,False,5.0,0
ORD000232,U0954,R0423,Chandigarh,2024-10-10 20:31:00,"ITM07723,ITM07724",328,COD,False,,0
ORD000233,U0140,R0356,Jaipur,2024-10-06 21:47:00,"ITM06533,ITM06522,ITM06539",1307,UPI,False,4.0,0
ORD000234,U0405,R0264,Delhi,2024-10-01 12:06:00,"ITM04784,ITM04789,ITM04777",257,UPI,False,5.0,0
ORD000235,U0708,R0105,Hyderabad,2024-12-28 21:26:00,"ITM01955,ITM01961",398,UPI,False,5.0,0
ORD000236,U0757,R0462,Pune,2024-05-28 14:47:00,"ITM08398,ITM08410",148,Card,False,4.0,0
ORD000237,U0175,R0249,Lucknow,2024-01-01 14:46:00,"ITM04505,ITM04490,ITM04497",1457,Card,False,,0
ORD000238,U0908,R0500,Pune,2024-10-26 20:35:00,ITM09100,209,Wallet,False,4.0,0
ORD000239,U0882,R0159,Surat,2024-11-20 17:29:00,"ITM02893,ITM02884,ITM02889",647,UPI,False,5.0,0
ORD000240,U0896,R0263,Hyderabad,2024-07-16 13:05:00,"ITM04759,ITM04756,ITM04755,ITM04773,ITM04761",765,UPI,False,4.0,0
ORD000241,U0396,R0116,Hyderabad,2024-03-02 21:13:00,"ITM02138,ITM02141,ITM02146",447,UPI,False,,0
ORD000242,U0966,R0049,Delhi,2024-02-12 15:41:00,ITM00934,79,UPI,False,5.0,0
ORD000243,U0274,R0182,Bangalore,2024-02-09 12:28:00,"ITM03294,ITM03289",98,Card,False,5.0,0
ORD000244,U0625,R0059,Bangalore,2024-05-07 17:05:00,ITM01113,239,Wallet,False,,0
ORD000245,U0683,R0007,Bangalore,2024-09-13 12:29:00,"ITM00133,ITM00124",238,UPI,False,5.0,0
ORD000246,U0384,R0226,Jaipur,2023-03-12 20:36:00,ITM04082,79,UPI,False,5.0,0
ORD000247,U0705,R0171,Bangalore,2023-11-03 16:50:00,"ITM03100,ITM03099,ITM03091",637,UPI,False,5.0,0
ORD000248,U0619,R0331,Chandigarh,2023-12-14 20:43:00,ITM06054,319,COD,False,4.0,0
ORD000249,U0440,R0123,Delhi,2024-09-26 13:33:00,"ITM02279,ITM02269",388,UPI,False,,41
ORD000250,U0530,R0493,Mumbai,2024-11-09 22:17:00,"ITM08981,ITM08983,ITM08973",537,UPI,False,,0
ORD000251,U0451,R0342,Jaipur,2024-03-20 21:24:00,"ITM06258,ITM06272,ITM06262,ITM06252",1286,UPI,False,5.0,0
ORD000252,U0597,R0049,Delhi,2024-05-07 23:23:00,"ITM00923,ITM00939,ITM00931",367,UPI,False,,0
ORD000253,U0334,R0180,Hyderabad,2024-09-19 21:41:00,"ITM03269,ITM03272,ITM03262",717,COD,False,5.0,0
ORD000254,U0216,R0295,Hyderabad,2023-11-10 23:49:00,ITM05378,109,UPI,False,5.0,0
ORD000255,U0550,R0402,Chandigarh,2024-11-04 15:06:00,ITM07365,49,UPI,False,5.0,0
ORD000256,U0881,R0231,Hyderabad,2024-07-31 08:09:00,"ITM04175,ITM04160,ITM04165",277,Card,False,5.0,0
ORD000257,U0003,R0150,Delhi,2024-09-19 16:31:00,"ITM02732,ITM02736",288,UPI,False,5.0,0
ORD000258,U0970,R0220,Mumbai,2023-11-02 23:22:00,"ITM03968,ITM03958,ITM03967",487,UPI,False,4.0,0
ORD000259,U0369,R0447,Mumbai,2024-04-22 07:03:00,ITM08147,289,Card,True,3.0,0
ORD000260,U0049,R0078,Bangalore,2023-05-07 21:41:00,ITM01458,169,Card,False,5.0,0
ORD000261,U0474,R0260,Delhi,2023-08-23 17:39:00,ITM04705,249,UPI,False,,43
ORD000262,U0247,R0230,Pune,2024-11-06 23:44:00,"ITM04143,ITM04153",328,Card,False,,0
ORD000263,U0550,R0402,Chandigarh,2023-05-17 13:22:00,ITM07365,49,UPI,False,5.0,0
ORD000264,U0480,R0232,Lucknow,2023-12-11 22:16:00,"ITM04183,ITM04184,ITM04200,ITM04190",746,Card,False,4.0,38
ORD000265,U0351,R0155,Pune,2024-10-25 18:40:00,"ITM02813,ITM02826,ITM02827",177,UPI,False,5.0,0
ORD000266,U0317,R0074,Hyderabad,2024-02-07 09:56:00,"ITM01387,ITM01389",298,Card,False,5.0,0
ORD000267,U0384,R0420,Jaipur,2023-08-08 21:09:00,ITM07676,89,Card,False,4.0,0
ORD000268,U0882,R0159,Surat,2024-07-03 17:23:00,ITM02893,299,UPI,True,2.0,0
ORD000269,U0566,R0034,Mumbai,2024-11-21 21:31:00,"ITM00628,ITM00636,ITM00622",1007,UPI,False,5.0,0
ORD000270,U0613,R0256,Delhi,2024-05-14 14:59:00,"ITM04616,ITM04619,ITM04618,ITM04617",696,UPI,True,3.0,22
ORD000271,U0670,R0005,Pune,2024-02-17 19:09:00,"ITM00087,ITM00083,ITM00088",427,UPI,False,5.0,0
ORD000272,U0792,R0206,Chandigarh,2024-10-05 19:49:00,"ITM03715,ITM03713,ITM03717,ITM03714",746,UPI,False,4.0,0
ORD000273,U0421,R0117,Chandigarh,2023-09-02 13:47:00,"ITM02154,ITM02161,ITM02156,ITM02155",506,Card,False,,0
ORD000274,U0754,R0217,Bangalore,2024-03-30 12:19:00,"ITM03910,ITM03909",328,Card,False,4.0,0
ORD000275,U0477,R0113,Mumbai,2023-09-15 15:51:00,"ITM02078,ITM02091,ITM02095",377,UPI,False,5.0,0
ORD000276,U1000,R0400,Surat,2024-10-10 19:16:00,"ITM07332,ITM07336",258,UPI,False,5.0,0
ORD000277,U0505,R0401,Lucknow,2024-12-11 13:18:00,"ITM07353,ITM07349,ITM07345",727,UPI,False,,0
ORD000278,U0128,R0330,Pune,2024-12-31 14:36:00,ITM06031,359,UPI,False,5.0,0
ORD000279,U0043,R0448,Surat,2024-12-30 08:31:00,"ITM08162,ITM08155,ITM08171,ITM08163",416,UPI,False,5.0,0
ORD000280,U0382,R0474,Pune,2024-02-17 19:07:00,ITM08624,39,UPI,False,5.0,0
ORD000281,U0027,R0274,Hyderabad,2024-09-15 22:06:00,"ITM04975,ITM04962",198,Card,False,4.0,0
ORD000282,U0080,R0414,Jaipur,2023-12-23 07:42:00,"ITM07557,ITM07567,ITM07571,ITM07558,ITM07569",1145,Wallet,False,4.0,0
ORD000283,U0777,R0083,Delhi,2024-03-24 18:02:00,"ITM01552,ITM01543",488,Card,True,,59
ORD000284,U0472,R0283,Delhi,2024-10-23 09:36:00,ITM05125,479,Card,False,4.0,0
ORD000285,U0501,R0249,Lucknow,2024-03-18 20:33:00,ITM04503,279,UPI,False,5.0,0
ORD000286,U0322,R0103,Mumbai,2024-02-12 18:09:00,ITM01926,109,Wallet,False,4.0,0
ORD000287,U0768,R0340,Surat,2024-08-15 08:42:00,"ITM06214,ITM06223",248,Card,False,5.0,0
ORD000288,U0790,R0346,Mumbai,2024-03-31 15:43:00,"ITM06333,ITM06341,ITM06344,ITM06335",726,UPI,False,4.0,0
ORD000289,U0362,R0186,Mumbai,2024-03-14 15:15:00,ITM03361,399,Card,False,5.0,0
ORD000290,U0901,R0375,Bangalore,2023-12-31 15:02:00,"ITM06883,ITM06876",208,COD,False,5.0,0
ORD000291,U0060,R0464,Chandigarh,2023-05-12 13:34:00,"ITM08444,ITM08438",488,UPI,False,,78
ORD000292,U0220,R0472,Kochi,2023-03-29 13:14:00,"ITM08589,ITM08591,ITM08590",557,UPI,False,5.0,23
ORD000293,U0772,R0129,Hyderabad,2024-09-18 12:04:00,"ITM02370,ITM02380,ITM02374",527,UPI,False,5.0,0
ORD000294,U0195,R0088,Jaipur,2024-09-10 23:58:00,ITM01636,39,Card,False,5.0,0
ORD000295,U0169,R0146,Chandigarh,2024-10-12 09:39:00,ITM02662,179,UPI,False,4.0,0
ORD000296,U0443,R0496,Delhi,2024-11-19 13:20:00,"ITM09033,ITM09030,ITM09032,ITM09027",336,Card,False,,0
ORD000297,U0492,R0469,Mumbai,2024-03-28 23:44:00,"ITM08540,ITM08541,ITM08533",297,UPI,False,5.0,0
ORD000298,U0533,R0452,Bangalore,2023-07-20 18:49:00,"ITM08226,ITM08231",258,COD,True,3.0,0
ORD000299,U0012,R0046,Bangalore,2024-04-12 20:51:00,ITM00865,79,Card,False,5.0,0
ORD000300,U0793,R0179,Delhi,2024-01-09 20:24:00,ITM03244,289,Card,False,4.0,0
ORD000301,U0526,R0172,Mumbai,2023-12-17 13:42:00,ITM03103,319,UPI,True,2.0,0
ORD000302,U0243,R0418,Surat,2024-08-28 14:45:00,ITM07617,129,COD,False,4.0,0
ORD000303,U0145,R0306,Jaipur,2024-03-15 12:05:00,"ITM05577,ITM05572,ITM05576,ITM05585,ITM05584",1005,UPI,False,,0
ORD000304,U0830,R0038,Delhi,2024-11-19 20:12:00,"ITM00706,ITM00702",378,Card,False,4.0,0
ORD000305,U0078,R0202,Lucknow,2024-10-03 20:20:00,"ITM03652,ITM03662",218,UPI,False,4.0,0
ORD000306,U0825,R0057,Delhi,2023-03-26 12:37:00,"ITM01084,ITM01078,ITM01068",577,COD,False,5.0,0
ORD000307,U0809,R0315,Hyderabad,2023-12-08 14:25:00,"ITM05753,ITM05773,ITM05750,ITM05770",656,UPI,False,5.0,0
ORD000308,U0463,R0137,Lucknow,2024-10-06 23:24:00,"ITM02517,ITM02510,ITM02500",377,UPI,False,5.0,0
ORD000309,U0717,R0315,Hyderabad,2023-07-05 14:43:00,"ITM05773,ITM05753,ITM05756",617,Card,False,5.0,0
ORD000310,U0287,R0303,Kochi,2023-03-20 12:33:00,"ITM05529,ITM05518,ITM05533,ITM05524,ITM05515",1615,UPI,False,4.0,0
ORD000311,U0817,R0173,Chandigarh,2023-03-29 16:24:00,"ITM03119,ITM03122",208,Wallet,False,5.0,0
ORD000312,U0193,R0317,Lucknow,2024-12-04 23:09:00,"ITM05808,ITM05809,ITM05794",387,UPI,False,,0
ORD000313,U0060,R0156,Chandigarh,2024-07-19 12:44:00,ITM02837,159,UPI,False,5.0,37
ORD000314,U0456,R0438,Chandigarh,2024-06-09 17:49:00,"ITM07991,ITM07993",218,Card,False,4.0,0
ORD000315,U0550,R0075,Chandigarh,2024-05-23 12:16:00,"ITM01402,ITM01404",298,Card,False,5.0,0
ORD000316,U0687,R0258,Surat,2023-06-19 12:04:00,"ITM04655,ITM04661,ITM04664",377,UPI,False,5.0,0
ORD000317,U0678,R0365,Kochi,2023-09-07 16:15:00,"ITM06705,ITM06711,ITM06701,ITM06715",1896,UPI,False,,0
ORD000318,U0332,R0161,Hyderabad,2023-03-03 16:07:00,"ITM02937,ITM02923,ITM02934,ITM02932",806,UPI,False,4.0,0
ORD000319,U0454,R0268,Pune,2024-07-08 13:58:00,"ITM04852,ITM04862",318,Card,False,5.0,0
ORD000320,U0012,R0122,Bangalore,2023-01-02 22:56:00,"ITM02250,ITM02260,ITM02262",577,Wallet,False,,0
ORD000321,U0797,R0348,Chandigarh,2023-10-26 15:58:00,"ITM06389,ITM06386,ITM06373,ITM06372",516,UPI,False,5.0,0
ORD000322,U0048,R0427,Lucknow,2024-03-07 15:27:00,"ITM07803,ITM07805",538,Card,False,4.0,0
ORD000323,U0995,R0433,Chandigarh,2023-08-31 23:24:00,"ITM07892,ITM07910",338,Card,False,4.0,0
ORD000324,U0759,R0303,Kochi,2023-01-03 22:26:00,"ITM05518,ITM05524",488,UPI,False,5.0,0
ORD000325,U0495,R0337,Delhi,2023-03-09 22:11:00,"ITM06169,ITM06158,ITM06160,ITM06172",786,UPI,False,4.0,0
ORD000326,U0511,R0064,Kochi,2023-02-12 23:34:00,"ITM01197,ITM01199,ITM01202,ITM01206,ITM01208",535,Card,False,5.0,0
ORD000327,U0866,R0429,Mumbai,2024-07-28 12:42:00,"ITM07825,ITM07838",178,Card,False,,0
ORD000328,U0307,R0330,Pune,2024-05-28 10:52:00,ITM06043,129,Wallet,False,5.0,0
ORD000329,U0228,R0061,Jaipur,2023-08-20 23:24:00,"ITM01140,ITM01154",338,UPI,False,5.0,0
ORD000330,U0671,R0196,Pune,2024-02-15 14:39:00,ITM03543,119,UPI,False,5.0,0
ORD000331,U0479,R0104,Bangalore,2023-04-22 12:25:00,"ITM01935,ITM01932,ITM01941",427,UPI,True,1.0,0
ORD000332,U0331,R0474,Pune,2024-12-02 13:38:00,ITM08624,39,Card,True,3.0,0
ORD000333,U0021,R0350,Surat,2023-09-14 18:02:00,ITM06425,189,Card,False,5.0,0
ORD000334,U0737,R0474,Pune,2024-05-13 23:14:00,ITM08623,129,Card,False,5.0,0
ORD000335,U0134,R0178,Delhi,2024-11-08 19:45:00,"ITM03225,ITM03236",128,Wallet,True,3.0,67
ORD000336,U0700,R0295,Hyderabad,2023-05-07 19:47:00,"ITM05371,ITM05378",228,UPI,False,5.0,0
ORD000337,U0573,R0171,Bangalore,2023-07-12 15:34:00,"ITM03090,ITM03100,ITM03091,ITM03098",816,Wallet,False,4.0,0
ORD000338,U0594,R0306,Jaipur,2024-04-20 19:29:00,ITM05578,179,UPI,False,5.0,0
ORD000339,U0180,R0130,Mumbai,2023-12-07 23:04:00,ITM02387,229,Card,False,5.0,0
ORD000340,U0255,R0243,Mumbai,2023-05-22 21:10:00,"ITM04399,ITM04396,ITM04394",537,Card,False,5.0,0
ORD000341,U0815,R0220,Mumbai,2023-05-24 20:07:00,ITM03967,169,Wallet,True,2.0,13
ORD000342,U0564,R0242,Bangalore,2024-01-11 14:32:00,"ITM04387,ITM04375",568,Card,False,,0
ORD000343,U0011,R0259,Mumbai,2024-09-09 13:12:00,"ITM04677,ITM04687,ITM04694,ITM04685",866,COD,False,,57
ORD000344,U0559,R0127,Bangalore,2024-05-30 09:12:00,"ITM02351,ITM02352,ITM02338",577,UPI,False,,0
ORD000345,U0699,R0426,Delhi,2024-09-28 12:00:00,"ITM07782,ITM07772,ITM07764,ITM07765",646,UPI,True,2.0,0
ORD000346,U0371,R0252,Bangalore,2023-09-03 14:54:00,"ITM04552,ITM04562,ITM04561",657,UPI,False,4.0,0
ORD000347,U0492,R0265,Mumbai,2023-12-13 23:24:00,"ITM04806,ITM04807",378,UPI,False,5.0,0
ORD000348,U0223,R0241,Delhi,2023-05-06 16:56:00,"ITM04372,ITM04362,ITM04359,ITM04369",746,UPI,False,,0
ORD000349,U0167,R0413,Lucknow,2023-11-08 19:58:00,"ITM07549,ITM07543",238,Card,False,4.0,0
ORD000350,U0155,R0091,Hyderabad,2023-07-13 07:36:00,"ITM01686,ITM01687",508,Card,False,5.0,0
ORD000351,U0377,R0277,Delhi,2024-10-12 18:45:00,ITM05017,49,Card,False,5.0,0
ORD000352,U0580,R0367,Chandigarh,2023-08-14 14:51:00,ITM06751,249,Card,False,,0
ORD000353,U0777,R0499,Delhi,2024-09-09 17:06:00,"ITM09093,ITM09076",188,UPI,True,2.0,73
ORD000354,U0084,R0178,Delhi,2024-12-17 07:12:00,"ITM03228,ITM03236,ITM03233,ITM03225",256,Wallet,True,1.0,0
ORD000355,U0354,R0239,Bangalore,2024-05-27 23:58:00,"ITM04326,ITM04327",328,COD,False,,0
ORD000356,U0059,R0001,Chandigarh,2023-03-17 13:16:00,"ITM00001,ITM00018",318,UPI,False,,0
ORD000357,U0932,R0117,Chandigarh,2023-01-05 21:05:00,"ITM02154,ITM02156",248,COD,False,5.0,42
ORD000358,U0554,R0114,Jaipur,2024-10-11 18:35:00,"ITM02100,ITM02105",608,UPI,False,5.0,0
ORD000359,U0329,R0141,Hyderabad,2023-09-02 10:24:00,"ITM02576,ITM02587",768,UPI,False,5.0,0
ORD000360,U0266,R0281,Delhi,2024-07-24 17:48:00,"ITM05087,ITM05095",238,Card,False,5.0,68
ORD000361,U0476,R0446,Hyderabad,2024-11-14 22:54:00,ITM08138,169,UPI,False,,0
ORD000362,U0063,R0002,Pune,2024-02-02 23:14:00,"ITM00044,ITM00039,ITM00032",357,Wallet,False,5.0,0
ORD000363,U0333,R0318,Delhi,2024-08-24 22:43:00,"ITM05812,ITM05818",258,UPI,False,,0
ORD000364,U0651,R0467,Kochi,2023-08-27 12:40:00,ITM08500,89,UPI,False,5.0,0
ORD000365,U0779,R0479,Jaipur,2023-02-15 13:14:00,ITM08715,39,Card,False,4.0,0
ORD000366,U0271,R0380,Jaipur,2024-04-07 17:58:00,"ITM06987,ITM06982,ITM06989",257,Wallet,False,5.0,43
ORD000367,U0890,R0196,Pune,2023-04-30 12:19:00,"ITM03534,ITM03545",738,COD,True,3.0,0
ORD000368,U0288,R0279,Delhi,2023-02-14 21:44:00,"ITM05056,ITM05057,ITM05052",497,Card,False,,66
ORD000369,U0743,R0178,Delhi,2023-04-30 12:22:00,ITM03236,59,UPI,False,,0
ORD000370,U0397,R0038,Delhi,2023-12-16 09:10:00,"ITM00697,ITM00710,ITM00701,ITM00694,ITM00706",585,UPI,False,,0
ORD000371,U0496,R0144,Hyderabad,2024-04-10 23:52:00,"ITM02631,ITM02633",228,UPI,False,5.0,0
ORD000372,U0736,R0396,Mumbai,2024-05-03 22:53:00,"ITM07267,ITM07273",348,UPI,False,4.0,0
ORD000373,U0108,R0083,Delhi,2023-02-22 15:36:00,"ITM01552,ITM01545",148,UPI,False,5.0,0
ORD000374,U0402,R0479,Jaipur,2024-04-05 14:18:00,"ITM08714,ITM08729,ITM08717,ITM08718",486,UPI,False,,0
ORD000375,U0690,R0159,Surat,2024-03-04 21:29:00,"ITM02883,ITM02886",578,UPI,False,4.0,0
ORD000376,U0525,R0316,Bangalore,2024-04-11 20:10:00,"ITM05780,ITM05783,ITM05774",957,Card,True,,0
ORD000377,U0397,R0083,Delhi,2023-10-31 09:17:00,"ITM01552,ITM01542",158,UPI,False,,0
ORD000378,U0966,R0357,Delhi,2023-07-28 12:38:00,"ITM06552,ITM06546",188,COD,False,5.0,43
ORD000379,U0980,R0385,Bangalore,2024-06-25 14:47:00,"ITM07065,ITM07071,ITM07070",387,UPI,False,,63
ORD000380,U0012,R0449,Bangalore,2024-03-20 22:46:00,"ITM08185,ITM08184",238,COD,False,,33
ORD000381,U0945,R0365,Kochi,2023-03-11 13:33:00,"ITM06713,ITM06711,ITM06702",947,COD,False,4.0,0
ORD000382,U0954,R0423,Chandigarh,2024-07-15 22:02:00,ITM07717,99,Card,False,5.0,0
ORD000383,U0786,R0425,Chandigarh,2024-03-27 22:28:00,"ITM07753,ITM07757,ITM07759",347,COD,False,,0
ORD000384,U0611,R0262,Pune,2024-04-24 19:48:00,ITM04743,319,UPI,True,3.0,0
ORD000385,U0211,R0371,Mumbai,2023-05-28 22:14:00,ITM06805,69,Card,False,5.0,0
ORD000386,U0480,R0317,Lucknow,2023-07-08 22:04:00,ITM05799,149,UPI,False,,0
ORD000387,U0687,R0023,Surat,2023-02-26 15:48:00,"ITM00404,ITM00418,ITM00415",617,UPI,False,,0
ORD000388,U0245,R0266,Hyderabad,2023-05-07 20:35:00,ITM04813,59,UPI,True,3.0,0
ORD000389,U0430,R0427,Lucknow,2023-07-11 12:26:00,ITM07799,259,Card,True,3.0,0
ORD000390,U0991,R0177,Jaipur,2023-10-22 20:10:00,"ITM03210,ITM03205,ITM03213,ITM03206",496,UPI,False,4.0,34
ORD000391,U0701,R0171,Bangalore,2023-02-23 23:13:00,ITM03091,159,Card,False,,0
ORD000392,U0632,R0214,Mumbai,2023-09-16 14:24:00,"ITM03853,ITM03856,ITM03866,ITM03860",606,UPI,False,,0
ORD000393,U0024,R0394,Surat,2024-12-26 07:53:00,ITM07233,149,UPI,False,5.0,0
ORD000394,U0580,R0206,Chandigarh,2024-12-25 13:43:00,"ITM03715,ITM03713",428,Wallet,False,4.0,0
ORD000395,U0409,R0321,Kochi,2024-11-01 20:12:00,"ITM05880,ITM05866,ITM05878,ITM05868,ITM05873",925,UPI,True,2.0,0
ORD000396,U0449,R0493,Mumbai,2024-02-06 14:49:00,ITM08973,249,Card,False,,27
ORD000397,U0614,R0252,Bangalore,2023-04-03 20:32:00,ITM04561,89,Card,False,5.0,0
ORD000398,U0249,R0261,Delhi,2023-02-19 12:50:00,ITM04727,289,UPI,True,2.0,0
ORD000399,U0883,R0376,Lucknow,2023-09-17 09:18:00,"ITM06908,ITM06905",278,Card,False,5.0,0
ORD000400,U0491,R0386,Jaipur,2023-09-09 19:07:00,"ITM07073,ITM07091",278,Card,False,,0
ORD000401,U0985,R0490,Lucknow,2023-09-20 20:23:00,ITM08919,129,COD,False,5.0,49
ORD000402,U0927,R0463,Hyderabad,2024-06-26 12:20:00,"ITM08425,ITM08411,ITM08420",607,UPI,False,4.0,0
ORD000403,U0998,R0149,Kochi,2024-02-25 09:08:00,"ITM02707,ITM02718",288,Card,False,5.0,0
ORD000404,U0342,R0301,Bangalore,2024-05-06 23:35:00,ITM05484,59,UPI,False,,0
ORD000405,U0543,R0410,Chandigarh,2024-07-11 22:01:00,ITM07498,119,Card,True,3.0,0
ORD000406,U0185,R0410,Chandigarh,2023-08-23 20:10:00,"ITM07498,ITM07493,ITM07497",407,UPI,False,,0
ORD000407,U0126,R0362,Surat,2023-03-18 15:02:00,"ITM06649,ITM06662,ITM06663,ITM06661",926,Card,False,,0
ORD000408,U0924,R0065,Hyderabad,2024-09-28 14:35:00,"ITM01219,ITM01222,ITM01214",477,UPI,True,2.0,0
ORD000409,U0988,R0389,Surat,2023-08-02 13:34:00,"ITM07142,ITM07148,ITM07136",447,UPI,False,5.0,0
ORD000410,U0580,R0425,Chandigarh,2024-05-10 13:58:00,"ITM07751,ITM07759",238,Card,False,,76
ORD000411,U0509,R0036,Pune,2024-12-17 19:16:00,ITM00656,349,UPI,False,,0
ORD000412,U0821,R0117,Chandigarh,2023-11-14 23:51:00,ITM02154,149,Card,False,,0
ORD000413,U0419,R0088,Jaipur,2024-08-13 12:30:00,"ITM01645,ITM01637",368,Card,True,3.0,0
ORD000414,U0592,R0236,Delhi,2023-11-14 09:07:00,"ITM04274,ITM04278,ITM04277",817,COD,False,5.0,0
ORD000415,U0009,R0156,Chandigarh,2023-07-19 16:34:00,ITM02830,169,COD,False,5.0,0
ORD000416,U0519,R0071,Pune,2024-04-27 16:01:00,"ITM01329,ITM01337",428,UPI,False,5.0,0
ORD000417,U0081,R0337,Delhi,2023-02-12 13:33:00,"ITM06167,ITM06175,ITM06169,ITM06160",846,Card,False,5.0,0
ORD000418,U0320,R0288,Mumbai,2024-12-02 07:09:00,"ITM05232,ITM05228",348,UPI,True,1.0,0
ORD000419,U0151,R0166,Surat,2024-12-21 19:05:00,"ITM03005,ITM03009,ITM03007",1227,UPI,False,5.0,0
ORD000420,U0909,R0356,Jaipur,2024-01-05 14:23:00,"ITM06537,ITM06527",488,COD,False,5.0,18
ORD000421,U0408,R0238,Chandigarh,2024-06-26 23:39:00,"ITM04320,ITM04318",428,UPI,False,4.0,0
ORD000422,U0675,R0462,Pune,2023-03-11 19:55:00,"ITM08406,ITM08409",168,UPI,False,5.0,0
ORD000423,U0416,R0235,Hyderabad,2023-05-15 15:20:00,"ITM04246,ITM04248,ITM04259,ITM04253,ITM04250",935,UPI,False,5.0,0
ORD000424,U0758,R0017,Surat,2023-04-11 21:10:00,"ITM00300,ITM00313,ITM00305,ITM00307",1366,UPI,True,,0
ORD000425,U0416,R0235,Hyderabad,2023-09-16 14:10:00,"ITM04245,ITM04248",498,UPI,False,4.0,0
ORD000426,U0236,R0461,Bangalore,2024-02-12 19:30:00,"ITM08391,ITM08379",148,UPI,False,5.0,0
ORD000427,U0931,R0304,Hyderabad,2023-10-27 20:12:00,ITM05534,169,UPI,False,4.0,0
ORD000428,U0587,R0268,Pune,2024-06-03 17:09:00,"ITM04864,ITM04855,ITM04861",547,Card,False,4.0,0
ORD000429,U0706,R0336,Pune,2023-08-10 22:34:00,"ITM06143,ITM06142,ITM06151,ITM06146",1436,UPI,False,5.0,0
ORD000430,U0660,R0073,Jaipur,2024-03-12 19:50:00,"ITM01365,ITM01373",298,UPI,False,4.0,0
ORD000431,U0886,R0384,Lucknow,2023-12-10 23:38:00,ITM07049,39,COD,False,,0
ORD000432,U0158,R0279,Delhi,2023-05-18 15:31:00,ITM05051,339,Card,False,4.0,0
ORD000433,U0275,R0393,Lucknow,2024-11-10 14:32:00,"ITM07212,ITM07217",268,UPI,False,5.0,0
ORD000434,U0103,R0414,Jaipur,2024-10-11 15:00:00,"ITM07565,ITM07557,ITM07558,ITM07561",596,COD,False,4.0,0
ORD000435,U0374,R0013,Pune,2023-04-20 15:31:00,"ITM00244,ITM00229",278,UPI,False,,0
ORD000436,U0624,R0326,Pune,2024-11-16 13:01:00,"ITM05950,ITM05955",88,UPI,False,5.0,0
ORD000437,U0133,R0065,Hyderabad,2023-03-17 20:02:00,"ITM01210,ITM01223,ITM01219,ITM01222",826,UPI,False,4.0,29
ORD000438,U0563,R0309,Mumbai,2023-05-10 20:14:00,ITM05633,69,UPI,False,,0
ORD000439,U0722,R0090,Lucknow,2024-08-01 15:53:00,"ITM01664,ITM01679,ITM01669",197,UPI,False,4.0,0
ORD000440,U0852,R0155,Pune,2024-08-12 23:48:00,ITM02811,139,UPI,False,,0
ORD000441,U0489,R0217,Bangalore,2024-06-01 20:37:00,"ITM03914,ITM03906,ITM03910,ITM03902",466,UPI,True,,23
ORD000442,U0352,R0493,Mumbai,2024-10-08 21:58:00,"ITM08978,ITM08971",608,Card,True,,0
ORD000443,U0331,R0041,Pune,2023-03-21 15:53:00,"ITM00762,ITM00771,ITM00764",657,UPI,False,4.0,66
ORD000444,U0086,R0256,Delhi,2024-09-07 13:01:00,"ITM04619,ITM04622",258,UPI,False,5.0,0
ORD000445,U0343,R0011,Bangalore,2023-11-06 19:50:00,"ITM00191,ITM00189",298,COD,False,5.0,0
ORD000446,U0937,R0359,Mumbai,2023-11-03 22:52:00,"ITM06580,ITM06599",418,Card,False,4.0,0
ORD000447,U0597,R0241,Delhi,2023-06-12 23:08:00,"ITM04362,ITM04365,ITM04364",737,UPI,False,5.0,0
ORD000448,U0616,R0266,Hyderabad,2024-06-13 13:44:00,"ITM04816,ITM04828",168,UPI,False,4.0,32
ORD000449,U0308,R0128,Delhi,2024-04-05 08:48:00,ITM02355,349,UPI,False,5.0,0
ORD000450,U0445,R0159,Surat,2024-05-06 13:56:00,"ITM02891,ITM02883,ITM02899,ITM02887",1106,UPI,False,,0
ORD000451,U0770,R0002,Pune,2023-11-01 13:40:00,ITM00039,149,UPI,False,5.0,0
ORD000452,U0203,R0319,Chandigarh,2023-11-08 15:33:00,"ITM05841,ITM05831",198,Card,False,,0
ORD000453,U0508,R0420,Jaipur,2024-09-10 15:23:00,"ITM07666,ITM07676",228,Wallet,False,5.0,0
ORD000454,U0113,R0114,Jaipur,2024-02-20 21:14:00,ITM02099,149,UPI,False,,0
ORD000455,U0916,R0162,Lucknow,2023-06-10 19:48:00,ITM02949,129,Card,False,4.0,0
ORD000456,U0277,R0332,Jaipur,2024-10-18 14:08:00,ITM06070,129,Wallet,True,2.0,70
ORD000457,U0596,R0054,Jaipur,2023-02-21 07:46:00,"ITM01030,ITM01033",148,UPI,False,4.0,0
ORD000458,U0582,R0454,Mumbai,2023-01-10 19:26:00,"ITM08262,ITM08255,ITM08261",327,Wallet,False,5.0,0
ORD000459,U0363,R0327,Pune,2023-08-22 23:26:00,"ITM05964,ITM05970",158,UPI,False,4.0,0
ORD000460,U0295,R0209,Delhi,2024-02-20 15:44:00,ITM03770,29,UPI,False,5.0,0
ORD000461,U0854,R0362,Surat,2023-05-09 09:16:00,"ITM06649,ITM06650,ITM06662",717,UPI,False,,0
ORD000462,U0609,R0469,Mumbai,2023-02-03 20:26:00,"ITM08530,ITM08541,ITM08533,ITM08528,ITM08534",885,UPI,False,,0
